"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.430856700E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
2.923105700E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
3.415328800E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
3.907567100E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
4.399814600E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
4.892030200E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
5.384253300E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
5.876498700E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
6.368737200E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
6.860960500E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
7.353194300E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
7.845440500E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
8.337663800E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
8.829901500E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
9.322147700E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
9.814371000E-2,1.334690005E-1,-3.824984074E0,-9.699083328E0,1.042691395E1
1.030660670E-1,-5.501999985E-3,2.852300107E-1,7.979570031E-1,8.474206806E-1
1.079883000E-1,-1.188189983E-1,3.149650097E-1,7.272059917E-1,8.013422902E-1
1.129106590E-1,-1.292569935E-1,4.284900129E-1,6.668869853E-1,8.031496204E-1
1.178328920E-1,-8.370099962E-2,5.278609991E-1,6.602330208E-1,8.494414244E-1
1.227553220E-1,-1.636400074E-2,4.765030146E-1,6.634520292E-1,8.170015291E-1
1.276777090E-1,4.676099867E-2,3.379450142E-1,6.927970052E-1,7.722442062E-1
1.325999400E-1,1.041309983E-1,2.501839995E-1,7.652119994E-1,8.117787275E-1
1.375222780E-1,1.633860022E-1,2.050819993E-1,8.163179755E-1,8.573964365E-1
1.424447400E-1,1.142389998E-1,1.332120001E-1,8.194370270E-1,8.380173192E-1
1.473669720E-1,1.190939993E-1,1.453900039E-1,7.943959832E-1,8.163250652E-1
1.522893990E-1,1.159109995E-1,3.084650040E-1,7.756109834E-1,8.427089747E-1
1.572117860E-1,1.210839972E-1,4.058249891E-1,7.651039958E-1,8.744937853E-1
1.621340160E-1,1.057929993E-1,4.123480022E-1,7.002149820E-1,8.194657129E-1
1.670563600E-1,3.979799896E-2,3.864040077E-1,6.619009972E-1,7.674665256E-1
1.719788220E-1,-5.695100129E-2,4.186210036E-1,6.669459939E-1,7.894959911E-1
1.769009570E-1,-1.392560005E-1,4.280470014E-1,6.410179734E-1,7.832755015E-1
1.818231880E-1,-1.532399952E-1,4.627769887E-1,6.440929770E-1,8.077752166E-1
1.867456340E-1,-1.521130055E-1,4.964860082E-1,5.924659967E-1,7.878151306E-1
1.916680180E-1,-1.175839975E-1,4.943009913E-1,5.409399867E-1,7.421425306E-1
1.965902510E-1,-9.740299731E-2,5.041779876E-1,4.894709885E-1,7.094114713E-1
2.015126150E-1,-1.268659979E-1,5.048019886E-1,4.235140085E-1,6.710321487E-1
