Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.349318775,-0.06802795054761901,1.2999713874680954,-0.3962497171947619,3.8167148969523814
0.366135688,-0.3381845611190476,0.7672307492776189,-0.4460729559280952,4.378450568047619
0.382937881,-0.5893602599,0.5011610645776191,-0.33499269545190474,4.6785646452857135
0.399744979,-0.6384313390952381,0.5661872342919049,-0.3763363957614286,4.769859119619047
0.41655527,-0.6312043979571429,0.5974531742919047,-0.4653779524028572,4.817395811238095
0.433360088,-0.5116346819571428,0.5107010547680952,-0.5323950308076191,4.697080329095239
0.450174581,-0.3595615881142857,0.3824063711538096,-0.5768307873528572,4.549115141009524
0.466980996,-0.26732259991904755,0.2664456369252381,-0.6545194700004762,4.514199055390476
0.483785022,-0.22079977820476188,0.15413000487761905,-0.6222826725304762,4.531934455438095
0.500593198,-0.029470480614285692,-0.08359123393190475,-0.620900185387619,4.648846206628571
0.51740066,0.39933296329047624,-0.5108707516938096,-0.6019040374828573,4.831708358342857
0.534211267,0.6756305098619048,-0.7832961307414286,-0.48839436546857146,5.092178804152381
0.551016625,0.9596980497999998,-0.9257424670271429,-0.7550990950795238,5.090419524247619
0.56782601,1.1028552821714286,-0.9054453257238095,-0.7949006358890477,5.1692569493428575
0.584633007,1.1309066471619047,-0.8009623116857143,-0.9071352623604761,5.222106360961905
0.601447397,1.0426126179380952,-0.6958469661285713,-1.04222230967,5.227769949104761
0.618250333,0.8744278607095237,-0.6350831983380951,-1.1452788199747619,5.151979427104762
0.635057126,0.7868542756652381,-0.7227755499095239,-1.1252972703657143,5.03858117267619
0.651864639,0.7531129036938096,-0.8792541592428572,-1.0099082014323808,4.879234180914286
0.668675053,0.7714946582509524,-1.1183280033857144,-0.9307349601133333,4.687618582104762
0.685491214,0.8155357979890476,-1.3676816392714286,-0.7998443920080953,4.538626363866666
0.702285819,0.9242803908938095,-0.9581277027142857,-0.49382292872238087,4.252347519628572
0.719096701,1.1928564452319048,-0.2676836648619047,-0.24846457517476195,3.768610885247619
0.73590628,1.4512728027271429,0.03752476837142858,-0.043799754460476195,3.645166614771429
0.75270176,1.5709834468033335,-0.10833242952380952,0.2373659021109524,3.6989472959619056
0.769500913,1.6422316403890478,-0.3423652648095238,0.44722216249190483,3.628115727390476
0.786329617,1.6621935481366668,-0.4491672969047619,0.5477413995395238,3.602109945485714
0.803146122,1.6421700829842856,-0.4561693099764285,0.6183149962633334,3.5841808171952385
0.819944604,1.5739503361223808,-0.4085523059430952,0.7524797269680953,3.604764143528571
0.836752341,1.465975761431905,-0.3598217736192857,0.8714430650504762,3.5996066791
0.85356069,1.2729782149842859,-0.2548251378383333,1.054797425764762,3.433316518480953
0.870372325,0.9686209814652381,-0.05108188441452379,1.2000705605742858,3.0939656841476193
0.887178413,0.6456942104080953,0.09012839910928572,1.251216057417143,2.7933317925761907
0.903983782,0.3697878973747619,0.1370196569854762,1.3583965279328571,2.637389205766667
0.920790432,0.21017694470809528,0.1070672444235714,1.5621782235042856,2.582333817195238
0.937602126,0.10625019527000001,0.10253297718071427,1.7818740186471427,2.537190988242857
0.954405877,-0.0018280120300000163,0.13003921511880953,1.9922949053138095,2.528186299957143
0.971218426,-0.12546898070619047,0.1014275778197619,2.124379547456667,2.586801736052381
0.988024893,-0.2690348739,0.030361765924523804,2.134355351914286,2.663948868242857
1.004833191,-0.40743726778571426,-0.06315957931738095,2.0817554166095236,2.6950313620523807
1.021638649,-0.5117612453190477,-0.12289619447452382,2.0030751170571426,2.6788629605285714
1.038449846,-0.604277463252381,-0.1262019929602381,1.907246847838095,2.638736253338095
1.055256292,-0.6914056029190476,-0.12258111864595238,1.7868560580095236,2.570882333052381
1.072063766,-0.7589044230857143,-0.08644237973642856,1.5422817780190476,2.3981879926238094
1.088870304,-0.7841040180380953,-0.03838836580309522,1.234869914352381,2.206602394814286
1.105681674,-0.7571362427809525,0.012434300911190485,1.0131184685476189,2.061203002861905
1.122492066,-0.6675237360761905,0.12312732424452381,0.886627818845238,2.0553821507190477
1.139297414,-0.5184818676809524,0.283403101435,0.8417808016261904,2.193754342242857
1.156090728,-0.3381098566095238,0.43444740207333343,0.894802329102381,2.4090985567619048
1.172911333,-0.1412472952714286,0.524222237744762,0.8722306234833335,2.5375319484285717
1.189722011,0.04844588318095236,0.5568392844685714,0.761597074244762,2.620566963904762
1.206527938,0.23909091943809516,0.5901792390257143,0.7279663966257144,2.749314705047619
1.22332531,0.36036359690952374,0.5679581279114286,0.7243829710542856,2.8476493605238096
1.24014489,0.44097412196666663,0.3603286062447618,0.7339319246257143,3.042880372
