Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.354104129,-0.1778592279352381,1.1464767100761906,0.20668206895904764,1.5417932780999999
0.370906719,-0.12596895686714285,1.0923510860333334,0.23063582465428575,1.4672860159619046
0.387720998,-0.057444198848095235,0.9717746390904762,0.2928419113114286,1.4501630156285714
0.404529022,0.02121030471380953,0.797704314852381,0.3529876527066667,1.4890635626761906
0.421334104,0.09248436102809525,0.6049743819476191,0.38117994578285713,1.5629281484857143
0.438129809,0.14342888801857145,0.42800178837619046,0.39096269150571433,1.6225734492
0.454949101,0.19462545892333333,0.26568215656666666,0.35235936300095244,1.6214127243904761
0.471755609,0.25259593734238095,0.11678237430952382,0.2810105823419048,1.591356870057143
0.488557763,0.31612089881380956,0.005236462457142861,0.21370270141809528,1.5807457081047618
0.505356925,0.3837371898233333,-0.06304545773142857,0.19482712521333334,1.5764983661999998
0.522179067,0.4364243153947619,-0.10956550923142858,0.21793815070380954,1.5873459173428572
0.538996592,0.48608793289,-0.1740474885552381,0.2919380551561905,1.6584170555904758
0.555792539,0.55223061859,-0.30757771360285713,0.3741921924657143,1.7403220063047617
0.572603075,0.6153815580804762,-0.4613305287457143,0.3904116948704762,1.7642977753047622
0.589407487,0.6674941501995239,-0.5821906654361905,0.3281009765180953,1.7627221961619048
0.606215651,0.7111937723566667,-0.636711117764762,0.2308858463038095,1.7979328266380954
0.623020745,0.73078798402,-0.6266459851219048,0.10325913205619049,1.8731706660190477
0.639830913,0.7420548343104763,-0.5934379980647619,-0.03901508870571429,1.8998938241142855
0.656638041,0.7481475643295238,-0.5388204228219048,-0.16025075453904764,1.8688634588761903
0.673444986,0.7480502469723809,-0.46779873112666664,-0.2413959502552381,1.8375948147333334
0.690250791,0.7523925773247618,-0.41933091052666666,-0.2724088032409524,1.847864304219048
0.707058844,0.7662888595538094,-0.40546914932190475,-0.24690691623509528,1.8513938526190479
0.723867763,0.7637916605179048,-0.38244438877904763,-0.24110217314985716,1.873164576304762
0.74067491,0.7120097081369524,-0.30132557235523805,-0.2818195251550953,1.8438179324190476
0.75747859,0.6289569111369523,-0.15601180416476193,-0.3350938160355714,1.7794951672285715
0.77428934,0.527529004108381,0.027318890644761926,-0.3960907798974762,1.7092278369428573
0.791095287,0.43878896182742855,0.2010589370257143,-0.4183827808060477,1.6645111933238095
0.807904378,0.37954454056076187,0.3262467597876191,-0.3843552724965238,1.6383928863714285
0.824710629,0.3160996139464762,0.42522106718761904,-0.3237956364441429,1.629731426085714
0.84152434,0.22011505282266663,0.5229534947542858,-0.247576486467,1.6409443963714285
0.858327408,0.11401620791790473,0.6133042503714285,-0.20607939217652382,1.6732037534190478
0.875134138,0.0044097318226666475,0.688212904247619,-0.20125852309557146,1.7020836406571427
0.891940137,-0.10541998349638096,0.7535746339333333,-0.22673729485747623,1.6755298383238095
0.908748476,-0.20913565870590478,0.8430696797238096,-0.23164272304795241,1.6381433772761904
0.925544953,-0.3032180738154286,0.933850301204762,-0.18381931662414286,1.635852076942857
0.942363718,-0.39116800828209525,1.0004378543428571,-0.05693812590033333,1.658508283085714
