"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.379833339E-3,-4.177439435E-1,2.602174687E-1,-1.328068736E0,1.416329658E0
1.532683335E-2,-5.984863494E-1,1.624488071E-1,-1.313341938E0,1.452392017E0
2.527283336E-2,-6.375827336E-1,1.305630630E-1,-9.427050644E-1,1.145535374E0
3.521883336E-2,-3.774602456E-1,2.342292264E-1,-5.663168693E-1,7.197599349E-1
4.516483337E-2,-4.381419553E-1,8.693757176E-2,-2.538171065E-1,5.137602923E-1
5.511083337E-2,-2.254043162E-2,-3.563205510E-2,-6.057329500E-1,6.071985846E-1
6.505783333E-2,5.256059226E-1,1.195001310E-1,2.057997715E-1,5.769708946E-1
7.500383334E-2,1.332375356E0,-4.796438840E-1,8.712959433E-1,1.662660208E0
8.494983334E-2,4.542135391E-1,-3.180180725E-1,9.567863292E-1,1.105841541E0
9.489583335E-2,1.302634663E-1,-5.697684807E-1,1.832616788E0,1.923561536E0
1.048428334E-1,9.795029081E-2,-9.264968750E-1,2.617682088E0,2.778533828E0
1.147888334E-1,3.816896463E-1,-1.082210274E0,3.401749268E0,3.590092498E0
1.247348334E-1,6.061755842E-1,-1.097160435E0,3.971632939E0,4.164742256E0
1.346808334E-1,7.479559457E-1,-1.055517735E0,4.040800822E0,4.242832435E0
1.446278333E-1,6.762686433E-1,-6.791511744E-1,3.852818686E0,3.970238963E0
1.545738333E-1,1.233611060E0,-1.008448818E0,2.528816105E0,2.988925586E0
1.645198333E-1,1.855658765E0,-9.080828235E-1,8.553938556E-1,2.236019345E0
1.744658333E-1,2.047734683E0,-5.627459747E-1,-2.188624513E-1,2.134900732E0
1.844118334E-1,2.351808608E0,-1.918225873E-1,-8.298526329E-1,2.501290672E0
1.943588334E-1,2.318982631E0,-4.342668593E-1,-9.576026005E-1,2.546226795E0
2.043048334E-1,2.166601852E0,-8.154573727E-1,-1.457016213E0,2.735330064E0
2.142508334E-1,2.378295325E0,-4.715457827E-1,-1.264846886E0,2.734681284E0
2.241968334E-1,2.213260294E0,-5.372898290E-1,-1.294679380E0,2.619808426E0
2.341438333E-1,1.166764521E0,3.785402629E-1,-2.304469550E-1,1.248093737E0
2.440898333E-1,1.664837367E0,-9.078094661E-2,2.737561119E-1,1.689635182E0
2.540358333E-1,1.808062575E0,-1.069206067E0,-6.161901104E-1,2.189059648E0
2.639818334E-1,1.500392320E0,-4.673992297E-1,-8.257022792E-1,1.775224890E0
2.739288334E-1,9.040209820E-1,1.191253245E-1,-1.547757983E-1,9.248785469E-1
2.838748334E-1,9.461645696E-1,1.242717513E-1,-2.325577998E-1,9.822189120E-1
2.938208334E-1,1.004617942E0,3.494819400E-1,-6.296270120E-1,1.236052187E0
3.037668334E-1,4.271757947E-1,7.031060475E-1,-8.359109330E-1,1.172853086E0
3.137138333E-1,-4.994695996E-1,1.123562661E0,-4.941370851E-1,1.325154478E0
3.236598333E-1,8.280494978E-1,1.348595971E-1,-2.131597204E0,2.290755273E0
3.336058334E-1,4.365754862E-1,5.443073648E-1,-3.223276459E0,3.297935687E0
3.435518334E-1,-2.919637567E-1,1.617439544E0,-2.551827822E0,3.035321852E0
3.534978334E-1,2.671073160E-1,1.632814506E0,-2.290326304E0,2.825424589E0
3.634448334E-1,5.883414303E-1,1.811867651E0,-1.836339126E0,2.645968898E0
3.733908334E-1,6.816043738E-1,1.911057186E0,-7.004987741E-1,2.146490769E0
3.833368333E-1,7.364010436E-1,1.740668737E0,-8.886013627E-3,1.890051087E0
3.932828333E-1,6.027812755E-1,1.711705432E0,8.266559601E-2,1.816621686E0
4.032298333E-1,6.867712659E-1,1.710353848E0,-9.193986475E-2,1.845377467E0
4.131758334E-1,8.476607667E-1,1.728874319E0,-6.748037696E-2,1.926678174E0
4.231208750E-1,8.490576665E-1,1.669030698E0,2.323244959E-1,1.886938542E0
4.330668750E-1,8.221303613E-1,1.541045672E0,5.568642604E-1,1.833253365E0
4.430138750E-1,7.505104481E-1,1.476958434E0,9.204569936E-1,1.895234346E0
4.529598751E-1,5.617030507E-1,1.259250516E0,1.254196182E0,1.863928712E0
4.629058750E-1,3.773977169E-1,1.119120531E0,1.514807169E0,1.920807267E0
4.728518750E-1,3.690672619E-1,1.120084444E0,1.612241077E0,1.997528748E0
4.827988750E-1,2.855424906E-1,1.116593657E0,1.476793835E0,1.873295476E0
4.927448750E-1,-3.564469971E-2,1.139009542E0,1.071257855E0,1.564035381E0
5.026908750E-1,-2.900227004E-1,1.152081578E0,5.186491978E-1,1.296303251E0
5.126368750E-1,-4.523889155E-1,1.324037957E0,1.248485792E-1,1.404748878E0
5.225838750E-1,-6.112466551E-1,1.515329033E0,-2.166153663E-1,1.648261741E0
5.325298750E-1,-5.798928615E-1,1.676261072E0,-5.261862588E-1,1.850134831E0
5.424758750E-1,-5.184188906E-1,1.864939904E0,-6.381861663E-1,2.038146357E0
5.524218750E-1,-6.218744811E-1,1.982741711E0,-6.727069581E-1,2.184153661E0
5.623688750E-1,-8.281226610E-1,1.943424741E0,-7.415818959E-1,2.238890478E0
5.723148750E-1,-1.100984514E0,1.823123541E0,-5.893543142E-1,2.209815570E0
5.822608750E-1,-1.202394530E0,1.738253545E0,-3.150596738E-2,2.113828427E0
5.922068750E-1,-1.040707103E0,1.640844487E0,4.951083076E-1,2.005136938E0
6.021528750E-1,-8.093720292E-1,1.676273644E0,8.128752422E-1,2.031192401E0
6.120998750E-1,-6.876113646E-1,1.768920144E0,7.570471966E-1,2.043283711E0
6.220458750E-1,-7.800523357E-1,1.831331570E0,4.350702667E-1,2.037533583E0
6.319918750E-1,-1.019740742E0,1.872656767E0,5.733194947E-2,2.133073252E0
6.419378750E-1,-9.006043808E-1,1.920554234E0,-1.081717354E-1,2.123986332E0
6.518848750E-1,-4.379573295E-1,1.946880445E0,-6.832646906E-2,1.996701930E0
6.618308750E-1,-5.099788003E-2,1.759769252E0,6.582339299E-1,1.879537313E0
6.717768750E-1,5.592350140E-3,1.318060057E0,1.974072044E0,2.373662576E0
6.817228750E-1,-1.970829617E-1,5.374000490E-1,3.038488657E0,3.091933671E0
6.916698750E-1,-4.992131261E-1,-3.745644486E-1,3.693519482E0,3.745877525E0
7.016158750E-1,-7.975961754E-1,-9.679135805E-1,4.025475855E0,4.216333978E0
7.115618750E-1,-7.986746943E-1,-1.220560074E0,3.709586461E0,3.986060696E0
7.215078750E-1,-6.037347371E-1,-1.277661936E0,3.010517916E0,3.325677943E0
7.314548750E-1,-4.318427499E-1,-1.299610629E0,2.271419917E0,2.652324337E0
7.414008750E-1,-4.021925426E-1,-1.320126463E0,1.811225334E0,2.277066080E0
7.513468750E-1,-4.171027963E-1,-1.436975466E0,1.515213550E0,2.129494150E0
7.612928750E-1,-3.805384026E-1,-1.414268389E0,1.211095771E0,1.900451925E0
7.712398750E-1,-3.808852156E-1,-1.326936422E0,7.858260226E-1,1.588507587E0
7.811858750E-1,-5.197993451E-1,-1.334753273E0,1.635507149E-1,1.441702637E0
7.911318750E-1,-6.732821779E-1,-1.329458034E0,-4.829899532E-1,1.566539770E0
8.010778750E-1,-7.332763647E-1,-1.342592927E0,-6.182728887E-1,1.650003442E0
8.110238750E-1,-5.957442977E-1,-1.433651909E0,-2.274713069E-1,1.569080068E0
8.209708750E-1,-3.348777880E-1,-1.379808408E0,-6.072976649E-2,1.421162369E0
8.309168750E-1,-3.519863024E-1,-8.211876440E-1,1.603727531E-1,9.077240350E-1
8.408628750E-1,-6.111611395E-1,-4.221979138E-1,1.287380301E0,1.486309879E0
8.508088751E-1,1.205473162E0,-2.541568590E0,-8.746539992E-1,2.945803126E0
8.607558750E-1,4.650416324E-1,-1.471973683E0,-1.829439411E0,2.393703992E0
8.707018750E-1,-1.373910029E-1,-4.752970639E-1,-1.254176302E0,1.348236546E0
8.806478750E-1,6.046269491E-1,-1.025801308E0,-2.308371397E0,2.597387259E0
8.905938750E-1,5.810890556E-1,-6.380785775E-1,-2.245646560E0,2.405771651E0
9.005408750E-1,6.327310795E-1,-7.611218289E-1,-1.782150639E0,2.038557323E0
9.104868750E-1,3.498539691E-1,-9.630434346E-1,-1.608446819E0,1.907079345E0
9.204328750E-1,2.015628060E-1,-1.131216081E0,-1.550493895E0,1.929846809E0
9.303788750E-1,3.985747240E-2,-1.265458505E0,-1.494959965E0,1.959050571E0
9.403258750E-1,4.312021874E-2,-1.242571041E0,-1.513480436E0,1.958689657E0
9.502718750E-1,2.502190223E-1,-1.111843671E0,-1.612576123E0,1.974641147E0
9.602178750E-1,2.373194068E-1,-1.124835892E0,-1.582851217E0,1.956270498E0
9.701638750E-1,1.084027735E-1,-1.102442225E0,-1.236896026E0,1.660434220E0
9.801108750E-1,-3.745274650E-1,-1.391814204E0,-1.037104268E0,1.775669694E0
9.900568750E-1,-5.600902424E-1,-1.037434636E0,-3.931492388E-1,1.242794443E0
1.000002875E0,6.248184080E-1,-2.201657957E0,-1.193095118E0,2.580924594E0
1.009948875E0,5.043830880E-1,-1.436446585E0,-1.645657915E0,2.241867763E0
1.019895875E0,1.831223689E-1,-8.011685318E-1,-9.481938457E-1,1.254781410E0
1.029841875E0,3.712494428E-1,-1.171653086E0,-1.504097993E0,1.942397456E0
1.039787875E0,1.351841906E-1,-9.724518970E-1,-1.184686237E0,1.538641913E0
1.049733875E0,4.974032667E-1,-8.098764977E-1,-8.039769495E-1,1.244865007E0
1.059679875E0,6.909624039E-1,-4.041031203E-1,-4.809837735E-1,9.338488988E-1
1.069626875E0,4.077368724E-1,1.256274283E-2,2.817492557E-1,4.957719463E-1
1.079572875E0,1.160044535E0,-7.459263772E-1,-4.002091670E-1,1.436062973E0
1.089518875E0,8.956956433E-1,-1.449203163E0,-1.672710643E0,2.387555526E0
1.099464875E0,5.697069387E-1,-5.751876801E-1,-1.913415953E0,2.077635067E0
1.109411875E0,3.146869869E-1,2.022113353E-1,-1.031023749E0,1.096780422E0
1.119357875E0,1.274897957E0,-5.912412107E-2,-8.214735729E-1,1.517787631E0
1.129303875E0,1.533032209E0,2.142770648E-1,-2.893044430E-1,1.574737907E0
1.139249875E0,1.578538019E0,3.072776145E-1,1.370417780E-1,1.613995743E0
1.149196875E0,1.309816360E0,2.885864049E-1,1.523644066E-1,1.349857741E0
1.159142875E0,8.671255629E-1,2.409386140E-1,1.387731385E-1,9.106130580E-1
1.169088875E0,2.693141649E-1,6.333791703E-1,5.519713104E-1,8.822537165E-1
1.179034875E0,2.956528016E-1,7.066360116E-1,1.390626926E0,1.587636067E0
1.188981875E0,1.237985362E0,-2.208054811E-1,4.211766976E-1,1.326179711E0
1.198927875E0,4.346493768E-1,3.536191374E-1,1.966652513E-2,5.606722281E-1
1.208873875E0,1.472263851E0,1.238112831E-1,-2.543766850E-1,1.499198979E0
1.218819875E0,2.789601338E0,-1.909466743E-1,-5.329175735E-1,2.846460503E0
1.228766875E0,3.311936328E0,-1.673391259E-1,-1.676759255E-1,3.320397543E0
1.238712875E0,2.612402345E0,5.902275959E-1,1.974309441E0,3.327298062E0
1.248658875E0,3.208243852E0,-1.270363149E-1,3.356107072E0,4.644612096E0
1.258604875E0,2.751055323E0,-1.893278727E-1,4.290821332E0,5.100519398E0
1.268550875E0,2.717312796E0,-1.353841800E0,4.371348601E0,5.322157931E0
1.278497875E0,1.683640258E0,-1.038517540E0,4.006816805E0,4.468528182E0
1.288443875E0,7.887065072E-1,-1.086936871E0,3.211380299E0,3.480869595E0
1.298389875E0,-2.994216610E-2,-7.299818972E-1,2.526873659E0,2.630372710E0
1.308335875E0,-9.132369979E-1,3.810308844E-1,2.741013315E0,2.914162031E0
1.318282875E0,2.803060532E-1,-3.882133117E-1,1.838960432E0,1.900278014E0
1.328228875E0,1.787290634E0,-1.833883295E0,7.877433246E-1,2.679193031E0
1.338174875E0,1.714254818E0,-1.026997648E0,3.684891915E-1,2.032037902E0
