"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.766083301E-3,-3.236856325E-1,-1.833160579E-2,-5.214178544E-1,6.139910548E-1
1.671208331E-2,-1.517314455E-1,-2.997808993E-2,-6.597238004E-1,6.776109579E-1
2.665808331E-2,8.921681643E-3,-1.431398392E-2,-7.708653367E-1,7.710498387E-1
3.660408332E-2,2.055422017E-1,-7.397312522E-3,-8.327721477E-1,8.577947114E-1
4.655008332E-2,3.098131134E-1,-2.412736595E-2,-8.738067377E-1,9.274181957E-1
5.649608333E-2,3.020390940E-1,-5.252904654E-2,-8.900228208E-1,9.413434743E-1
6.644208333E-2,2.560802713E-1,3.107561231E-2,-8.396145594E-1,8.783481129E-1
7.638808328E-2,2.875350755E-1,1.081366521E-1,-9.079743576E-1,9.585339792E-1
8.633408329E-2,2.375561459E-1,9.372121900E-2,-1.070816390E0,1.100847097E0
9.628008329E-2,1.573153903E-1,8.219109446E-2,-1.039809775E0,1.054849693E0
1.062260833E-1,2.263131197E-1,-3.769553751E-3,-8.650821072E-1,8.942029355E-1
1.161720833E-1,2.199810237E-1,-8.991029620E-2,-6.895001614E-1,7.293051383E-1
1.261180833E-1,1.662519823E-1,-1.967533980E-1,-6.291574806E-1,6.798461272E-1
1.360640833E-1,8.685527220E-2,-3.369390777E-1,-6.007838666E-1,6.942715858E-1
1.460100833E-1,7.296301872E-3,-4.860341598E-1,-6.025555730E-1,7.741806372E-1
1.559560833E-1,-3.583787709E-2,-5.727319957E-1,-7.263253409E-1,9.256645144E-1
1.659020833E-1,-7.584715784E-3,-4.986506970E-1,-9.810236228E-1,1.100507789E0
1.758480833E-1,2.003777947E-1,-2.934129891E-1,-1.501372021E0,1.542841661E0
1.857940833E-1,3.460968406E-1,-2.235003166E-1,-2.163944585E0,2.202814469E0
1.957400833E-1,2.366654688E-1,-2.930777974E-1,-2.798952790E0,2.824188708E0
2.056860833E-1,5.091082960E-2,-4.111487228E-1,-3.397325850E0,3.422492968E0
