"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.739041684E-3,1.390183561E-1,7.891891949E-2,-3.142147511E-1,3.525410742E-1
1.368504169E-2,1.946733972E-1,1.394168439E-1,-5.026611561E-1,5.567791535E-1
2.363104164E-2,3.242359286E-1,1.932203642E-1,-5.319989759E-1,6.522928459E-1
3.357704164E-2,4.568886403E-1,2.579208286E-1,-5.185971576E-1,7.377082047E-1
4.352304165E-2,5.340317604E-1,2.572825319E-1,-4.070819843E-1,7.190966307E-1
5.346904165E-2,5.328538388E-1,2.698917601E-1,-2.836864382E-1,6.612509137E-1
6.341504166E-2,4.741749101E-1,2.471960118E-1,-1.855602193E-1,5.660214737E-1
7.336104166E-2,3.775392196E-1,2.177513342E-1,-9.672873437E-2,4.464391939E-1
8.330604166E-2,2.831554014E-1,1.953850765E-1,-3.694329321E-2,3.460016132E-1
9.325204167E-2,2.393663708E-1,1.599282186E-1,-7.640322804E-2,2.978434955E-1
1.031980417E-1,2.453703649E-1,1.230740223E-1,-1.634478039E-1,3.194824182E-1
1.131440417E-1,1.905028707E-1,6.317419499E-2,-2.401854926E-1,3.130038235E-1
1.230900417E-1,1.636845795E-1,-6.468774676E-3,-2.524506122E-1,3.009415196E-1
1.330360417E-1,3.382214452E-1,-1.135183563E-1,-1.023373836E-1,3.711510518E-1
1.429820416E-1,6.844003661E-1,-2.333082899E-1,2.062336349E-1,7.519101884E-1
1.529280416E-1,9.945597808E-1,-3.879696290E-1,5.168032318E-1,1.186067102E0
1.628740416E-1,1.214863132E0,-5.974313655E-1,9.947873837E-1,1.680005537E0
1.728190416E-1,1.545487509E0,-7.884017211E-1,1.461119204E0,2.268254449E0
1.827650417E-1,1.906655402E0,-9.894080915E-1,1.193046001E0,2.457157291E0
1.927110417E-1,2.463073520E0,-1.196771408E0,5.333140147E-1,2.789877561E0
2.026570417E-1,3.115009122E0,-1.033864034E0,2.960041827E-1,3.295417294E0
2.126030417E-1,3.880192719E0,-2.487423080E-1,5.925498176E-1,3.933050160E0
2.225490417E-1,3.195297240E0,-9.877800804E-1,8.103340423E-1,3.441260699E0
2.324950417E-1,2.118016168E0,-1.581381958E0,5.748555583E-1,2.705036099E0
2.424410417E-1,1.786872120E0,-1.086106713E0,7.934490377E-1,2.236537757E0
2.523860417E-1,1.193577513E0,-1.117719099E0,1.377713935E0,2.138227994E0
2.623320417E-1,1.547384346E0,-6.712591875E-1,1.506219948E0,2.261346002E0
2.722780416E-1,2.116606697E0,-7.791366617E-1,1.018293191E0,2.474671467E0
2.822240416E-1,2.163391731E0,-3.964808361E-1,6.367793262E-1,2.289748621E0
2.921700416E-1,1.728510622E0,-6.345534374E-1,-2.792519099E-1,1.862361045E0
3.021160417E-1,2.361959520E0,-1.566848265E0,-1.470564796E0,3.193184473E0
3.120620417E-1,2.190558480E0,-1.791852340E0,-2.212396368E0,3.592210872E0
3.220080417E-1,2.232644691E0,-1.481084522E0,-2.632939813E0,3.756419271E0
3.319540417E-1,2.413006444E0,-9.910768868E-1,-2.616516153E0,3.694724655E0
3.418990417E-1,1.677470130E0,-6.882378206E-1,-2.226066574E0,2.871053766E0
3.518450417E-1,3.656130923E-1,-5.112083966E-1,-1.782483346E0,1.890040697E0
3.617910417E-1,-7.650391710E-1,-2.908701812E-1,-1.744384058E0,1.926853948E0
3.717370417E-1,-1.206810347E0,2.517295043E-1,-1.942836218E0,2.300950136E0
3.816830417E-1,-1.852556378E0,1.375057545E-1,-2.318459598E0,2.970879983E0
3.916290416E-1,-2.417275057E0,-4.273057491E-2,-2.852551877E0,3.739264208E0
4.015750416E-1,-2.749079256E0,-3.405111417E-2,-3.285442886E0,4.284008776E0
4.115210416E-1,-2.769972235E0,-8.138856411E-2,-3.688099698E0,4.613182162E0
4.214660416E-1,-2.293334697E0,-1.703485416E-1,-4.137917227E0,4.734000595E0
4.314120417E-1,-1.676783667E0,3.557410920E-1,-4.399268471E0,4.721410623E0
4.413580417E-1,-5.002461829E-1,7.957230198E-1,-3.193156282E0,3.328613586E0
4.513040417E-1,-2.658364091E0,1.468554962E0,7.496705832E0,8.088519744E0
4.612500417E-1,-8.272624333E0,1.845726684E0,9.548759853E0,1.276800043E1
4.711960417E-1,-1.607461213E1,2.957776323E0,1.652660190E1,2.324371240E1
4.811420417E-1,-1.190209868E1,3.677247850E0,1.753830937E1,2.151219189E1
4.910880417E-1,-2.457824475E0,2.005804591E0,4.146852357E0,5.221162484E0
5.010340417E-1,1.810802873E0,1.524276442E0,-9.711810046E-1,2.558440592E0
5.109789167E-1,2.181607854E0,5.712766238E-1,-2.675991692E0,3.499528732E0
5.209249167E-1,2.241129878E0,2.657993670E-1,-3.516595016E0,4.178486920E0
5.308709167E-1,2.182327939E0,6.916778107E-1,-5.146769503E0,5.632957460E0
5.408169167E-1,3.068482827E0,1.788815734E0,-5.761393729E0,6.768242482E0
