"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.038916625E-3,4.258752643E-1,2.254891008E-2,8.530760193E-1,9.537383754E-1
1.798391662E-2,4.704150043E-1,1.521088833E-1,4.136753047E-1,6.446352816E-1
2.792891668E-2,4.424148812E-1,2.682416028E-1,2.546579361E-2,5.180086787E-1
3.787391668E-2,3.987047150E-1,3.830847189E-1,-2.378898758E-1,6.019227065E-1
4.781891668E-2,3.705071753E-1,4.709291938E-1,-4.408122325E-1,7.438852713E-1
5.776391667E-2,3.786559281E-1,5.253802201E-1,-5.493874258E-1,8.492533375E-1
6.770891667E-2,3.410140388E-1,5.036908507E-1,-6.348550075E-1,8.792246177E-1
7.765391667E-2,2.772506272E-1,4.284079492E-1,-7.060957289E-1,8.711902545E-1
8.759891667E-2,2.363822078E-1,3.293362355E-1,-7.150320286E-1,8.219548078E-1
9.754391667E-2,1.743263293E-1,1.614053714E-1,-6.717146856E-1,7.124899872E-1
1.074889167E-1,9.999703556E-2,1.213501900E-2,-6.151194853E-1,6.233126398E-1
1.174339167E-1,2.151442800E-2,-1.665468282E-1,-5.859804708E-1,6.095685595E-1
1.273789167E-1,-2.863706756E-2,-3.300352702E-1,-5.271539730E-1,6.226031420E-1
1.373249167E-1,-4.722266179E-2,-4.635766125E-1,-5.435659379E-1,7.159589264E-1
1.472699167E-1,-6.703657329E-2,-5.486126697E-1,-5.389495611E-1,7.719691658E-1
1.572149167E-1,-5.486544773E-2,-6.551188257E-1,-5.600650263E-1,8.636340237E-1
1.671599167E-1,-2.317858212E-2,-7.801062763E-1,-5.784673834E-1,9.714564131E-1
1.771049167E-1,-1.380856521E-2,-9.070855808E-1,-5.432279688E-1,1.057398484E0
1.870499167E-1,9.447748326E-3,-9.563545123E-1,-5.114881128E-1,1.084584392E0
1.969949167E-1,8.274139054E-2,-1.003883020E0,-4.822537887E-1,1.116779285E0
2.069399167E-1,1.472401991E-1,-1.056149527E0,-4.425488555E-1,1.154547958E0
2.168849166E-1,2.260823739E-1,-1.135245397E0,-4.468518215E-1,1.240794867E0
2.268299166E-1,2.894862914E-1,-1.116428473E0,-5.746555835E-1,1.288582123E0
2.367749166E-1,4.022782043E-1,-1.004669178E0,-9.125059497E-1,1.415575861E0
2.467199166E-1,5.264610779E-1,-8.776068431E-1,-1.460933263E0,1.783726727E0
2.566649166E-1,5.879853348E-1,-7.697178206E-1,-2.073123293E0,2.288237851E0
2.666099166E-1,5.891912500E-1,-6.859392071E-1,-2.561388604E0,2.716315612E0
2.765559166E-1,6.112632465E-1,-6.018138537E-1,-2.807055861E0,2.935197656E0
2.865009166E-1,6.926014515E-1,-5.062428680E-1,-2.783313242E0,2.912526604E0
2.964459166E-1,8.421551746E-1,-4.440922281E-1,-2.396984780E0,2.579143130E0
3.063909166E-1,7.390292209E-1,-2.571494347E-1,-1.990429630E0,2.138714599E0
3.163359166E-1,5.971189781E-1,-1.640980142E-1,-1.489790441E0,1.613367531E0
3.262809166E-1,5.587851804E-1,-1.108196470E-1,-5.181328887E-1,7.700542593E-1
3.362259166E-1,5.151321341E-1,2.028592068E-1,8.671233702E-1,1.028793426E0
3.461709166E-1,2.398283008E-1,6.066673350E-1,2.716203579E0,2.793443171E0
3.561159166E-1,-1.762820768E-1,1.205845849E0,5.174039163E0,5.315620457E0
3.660609166E-1,-7.168850112E-1,1.668671386E0,7.278747945E0,7.501903756E0
3.760059166E-1,-1.139015974E0,1.808887033E0,7.748341343E0,8.037799652E0
3.859509167E-1,-1.530631781E0,2.161806259E0,6.131028391E0,6.678753557E0
3.958959167E-1,-1.671215802E0,3.348436110E0,3.888093184E0,5.396503984E0
4.058409167E-1,9.466843139E-3,4.236207753E0,1.953559427E0,4.664969473E0
4.157869166E-1,1.596690992E0,4.881606752E0,1.098794147E0,5.252319029E0
4.257319167E-1,1.893970745E0,4.809087829E0,1.509786165E0,5.384598889E0
4.356769167E-1,2.778077061E0,3.357054029E0,3.591017207E0,5.646497010E0
4.456219167E-1,5.044285355E0,5.886459240E-1,6.854593846E0,8.530930521E0
4.555669167E-1,6.192341709E0,-1.705422014E0,8.226569908E0,1.043695418E1
4.655119167E-1,6.358105595E0,-3.200691296E0,7.508058202E0,1.034605575E1
4.754569167E-1,5.024502470E0,-3.997856239E0,5.516165013E0,8.465019553E0
4.854019167E-1,4.143563883E0,-4.225372862E0,2.331881297E0,6.360862195E0
4.953469167E-1,4.659466059E0,-4.150060140E0,1.891521639E-1,6.242547690E0
5.052919167E-1,4.073814787E0,-2.000581566E0,3.712952703E-1,4.553696707E0
5.152369167E-1,4.758762891E0,-1.577414476E0,2.295991087E-1,5.018642887E0
5.251819167E-1,3.375813358E0,-1.391903374E0,2.780766195E-1,3.662081026E0
5.351269167E-1,1.042757649E0,-1.195265604E0,9.363298452E-1,1.841932940E0
5.450719167E-1,-9.494162062E-1,-1.729399983E0,9.456362736E-1,2.187794185E0
5.550179167E-1,-2.933716785E0,-1.664728316E0,8.643307400E-1,3.482108868E0
5.649629167E-1,-4.008485893E0,-1.698098376E0,5.007444388E-1,4.382036312E0
5.749079167E-1,-4.342542585E0,-1.983859114E0,-1.636454397E0,5.046915502E0
5.848529167E-1,-7.287935091E0,-2.252902955E0,-3.705822608E0,8.480724663E0
5.947979167E-1,-8.739042692E0,-2.815535201E0,-5.472092795E0,1.068840050E1
6.047429167E-1,-8.579057025E0,-3.668414169E0,-7.816834458E0,1.217211497E1
6.146879166E-1,-1.107551288E1,-4.389036428E0,-9.194023313E0,1.504861094E1
6.246329166E-1,-1.035803029E1,-5.077862406E0,-1.036896809E1,1.551093090E1
6.345779166E-1,-9.878234668E0,-5.617399027E0,-9.806361278E0,1.500997713E1
6.445229166E-1,-8.809550173E0,-5.279638124E0,-9.190673443E0,1.378227961E1
6.544679166E-1,-8.653863378E0,-5.397296966E0,-8.043882426E0,1.298938838E1
6.644129166E-1,-8.998745021E0,-5.490965268E0,-7.294380476E0,1.281936418E1
6.743579166E-1,-7.557732638E0,-6.190175316E0,-6.367918392E0,1.166138833E1
6.843040000E-1,-8.848194421E0,-4.241446566E0,-4.691358235E0,1.087608641E1
6.942490000E-1,-1.007858951E1,-3.090699615E0,-2.476092638E0,1.082873148E1
7.041940000E-1,-8.148876784E0,-3.994418369E0,-1.041672698E-1,9.075815213E0
7.141390000E-1,-7.200078921E0,-3.230374686E0,2.408720142E0,8.250962963E0
7.240840000E-1,-5.059584010E0,-3.178537950E0,4.780037400E0,7.651878946E0
7.340290000E-1,-5.026492277E0,-1.667273317E0,6.439033983E0,8.337060847E0
7.439740000E-1,-6.073134524E0,-2.911200035E-1,8.176694913E0,1.018950703E1
7.539190000E-1,-5.293866153E0,-6.502542347E-2,8.024700635E0,9.613795683E0
7.638640000E-1,-4.821139233E0,5.319583377E-1,6.429170900E0,8.053607989E0
7.738090000E-1,-4.191172498E0,8.511382520E-1,5.059057176E0,6.624531888E0
7.837540000E-1,-4.022304325E0,1.282946942E0,4.055507739E0,5.854231629E0
7.936990000E-1,-5.029413546E0,1.917138290E0,2.623350087E0,5.987686158E0
8.036440000E-1,-4.446158463E0,1.188121769E0,1.320286092E0,4.787808870E0
8.135900000E-1,-3.864820096E0,6.942711970E-1,7.482617551E-1,3.997341933E0
8.235350000E-1,-3.192943443E0,2.766083837E-1,1.002494014E0,3.358034288E0
8.334800000E-1,-2.056313133E0,-2.382129344E-1,1.398831155E0,2.498379015E0
8.434250000E-1,-8.780126399E-1,-4.814948201E-1,1.123516175E0,1.505002343E0
8.533700000E-1,1.525913955E0,-6.294203129E-1,4.548970056E-1,1.712166643E0
8.633150000E-1,2.929610578E0,1.202636604E0,2.483721793E-2,3.166949609E0
8.732600000E-1,4.570049268E0,3.680716126E0,2.146507019E-1,5.871890363E0
8.832050000E-1,1.003490379E1,3.980557837E0,1.366993650E0,1.088176486E1
8.931500000E-1,1.434370648E1,5.072587048E0,4.288152078E0,1.580700172E1
9.030950000E-1,1.674733896E1,5.334522429E0,7.607280189E0,1.915205482E1
9.130400000E-1,1.651080623E1,5.062625731E0,9.770646484E0,1.984193625E1
9.229850000E-1,1.457796232E1,4.593502450E0,1.005689517E1,1.829640376E1
9.329300000E-1,1.350332126E1,4.357276984E0,9.527107029E0,1.709067922E1
9.428750000E-1,1.540657826E1,4.918739787E0,1.049783955E1,1.928111226E1
9.528210000E-1,1.943582440E1,4.858810212E0,1.394904165E1,2.441178137E1
9.627660000E-1,2.145291032E1,3.604964278E0,1.725406218E1,2.776555042E1
9.727110000E-1,2.058582437E1,1.781558170E0,1.790344460E1,2.734014343E1
9.826560000E-1,1.847569288E1,5.959119666E-1,1.554245118E1,2.415106886E1
9.926010000E-1,1.577447805E1,5.007514554E-1,1.146926906E1,1.950971662E1
1.002546000E0,1.253757174E1,8.431092940E-1,6.570940737E0,1.418022568E1
1.012491000E0,9.734430000E0,1.138151025E0,1.782053576E0,9.961437152E0
1.022436000E0,8.392186444E0,3.530057060E0,-1.696120555E0,9.261043197E0
1.032381000E0,1.016788936E1,7.865237709E0,-5.588588626E0,1.401714169E1
1.042326000E0,9.594157051E0,6.852701687E0,-1.095769032E1,1.609591088E1
1.052271000E0,5.224217629E0,5.111160545E0,-1.179759724E1,1.387802985E1
1.062216000E0,4.534515738E-3,2.836299833E0,-1.044601802E1,1.082422791E1
1.072161000E0,-3.336769161E0,1.941502615E0,-9.140869199E0,9.922648364E0
1.082107000E0,-5.979621758E0,3.242430183E-1,-8.858169771E0,1.069243572E1
1.092052000E0,-7.989629036E0,-6.652714925E-1,-9.202872489E0,1.220531115E1
1.101997000E0,-8.374797410E0,-4.683327377E-3,-1.009444365E1,1.311621311E1
1.111942000E0,-8.639935895E0,2.158547898E-1,-1.242291018E1,1.513353174E1
1.121887000E0,-9.102974564E0,-1.924026310E-2,-1.334306311E1,1.615245645E1
1.131832000E0,-1.113657302E1,-1.604429490E0,-1.334626973E1,1.745624153E1
