"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.800607200E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
3.292822500E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
3.785037900E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
4.277253300E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
4.769456100E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
5.261671300E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
5.753884700E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
6.246100100E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
6.738315400E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
7.230536600E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
7.722752200E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
8.214961800E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
8.707184700E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
9.199392600E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
9.691615900E-2,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
1.018382370E-1,-2.214359939E-1,1.082455039E0,-1.543560982E0,1.898242165E0
1.067603890E-1,8.627679944E-1,-9.023680091E-1,-5.612869859E-1,1.368824209E0
1.116825090E-1,7.251139879E-1,-9.205570221E-1,-8.230490088E-1,1.432000418E0
1.166046630E-1,5.827199817E-1,-9.557070136E-1,-1.087337971E0,1.560526301E0
1.215267930E-1,4.515329897E-1,-9.821209908E-1,-1.306718946E0,1.695864996E0
1.264490240E-1,3.307389915E-1,-8.806340098E-1,-1.386085033E0,1.675152608E0
1.313711030E-1,2.171880007E-1,-7.499769926E-1,-1.388007998E0,1.592545861E0
